x,y,theta,counter,x_d,y_d,theta_d,v,w,mean_v,state_cost,min_Traj_cost,t_mppi
4.302994260517371,-2.3676061076427697,89.95390509682883,0,4.0,4.0,92.72429031910231,1.3606939315795898,0.30817949771881104,0.6361384987831116,101.66567113416247,220.05299377441406,0.005853891372680664
4.302994260517371,-2.3676061076427697,89.95390509682883,0,4.0,4.0,92.72429031910231,1.363287329673767,0.2701200246810913,0.6317108273506165,101.66567113416247,221.20053100585938,0.005556344985961914
4.305106781004347,-2.2981488839052355,91.20037629488726,0,4.0,4.0,92.77346173914778,1.3415606021881104,0.2301568239927292,0.63007652759552,99.42203794717094,218.22866821289062,0.006096839904785156
4.30549676203312,-2.2286055780237044,92.30329062695795,0,4.0,4.0,92.80795745497959,1.3175054788589478,0.18041035532951355,0.6189730167388916,97.22446677309401,212.49453735351562,0.0065135955810546875
4.305184288038299,-2.205761057829835,92.60868988189854,0,4.0,4.0,92.81539941238478,1.325615406036377,0.1741517186164856,0.6127315759658813,96.51190986973508,207.55477905273438,0.006367683410644531
4.3041508496268595,-2.160637116625363,93.14552014364425,0,4.0,4.0,92.82639958497609,1.3290445804595947,0.15948989987373352,0.6064539551734924,95.11582420341003,204.4254608154297,0.0071125030517578125
4.302460690088087,-2.1158588997027175,93.55219325447335,0,4.0,4.0,92.83126435420712,1.3365687131881714,0.14917702972888947,0.595851480960846,93.74278101713901,205.06727600097656,0.006402730941772461
4.300260033885396,-2.071138205415258,93.86163706920891,0,4.0,4.0,92.8313680274696,1.3542802333831787,0.2306591272354126,0.5933696031570435,92.38188811709185,201.07684326171875,0.006064414978027344
4.297785322291136,-2.0256393510607187,94.19801467151342,0,4.0,4.0,92.82923875902236,1.3512728214263916,0.26760247349739075,0.5882169008255005,91.00963567420496,198.79629516601562,0.0065839290618896484
4.293587257174453,-1.9563399370794181,94.87991665978917,0,4.0,4.0,92.8218181538942,1.351182222366333,0.21093347668647766,0.5783504247665405,88.94915598396736,196.04290771484375,0.006343841552734375
4.290941519282916,-1.9103381803849568,95.55041103028361,0,4.0,4.0,92.81815956428602,1.3693126440048218,0.14333054423332214,0.5665052533149719,87.61008181665693,192.45474243164062,0.006183147430419922
4.287399713688052,-1.8643067531514397,96.05252973757695,0,4.0,4.0,92.8057240009328,1.3582955598831177,0.07915814965963364,0.5632247924804688,86.27806672384105,189.0933074951172,0.0059909820556640625
4.287399713688052,-1.8643067531514397,96.05252973757695,0,4.0,4.0,92.8057240009328,1.3554298877716064,0.05813395604491234,0.5548802018165588,86.27806672384105,189.2807159423828,0.018888473510742188
4.278223925569791,-1.7722900621282986,96.5022284286117,0,4.0,4.0,92.75951637502713,1.3400925397872925,0.045794691890478134,0.5447536706924438,83.61986423664662,182.27359008789062,0.005734443664550781
4.273126840865977,-1.726522335360058,96.57451957083093,1,4.706768035888672,1.3944693803787231,82.0897760115788,1.3454489707946777,-0.024568896740674973,0.531964898109436,26.738918223179226,31.98332405090332,0.006875753402709961
4.267875678846512,-1.68099701420103,96.55913470777679,1,4.706768035888672,1.3944693803787231,81.87829286430771,1.3318886756896973,-0.08615456521511078,0.5210921764373779,26.09739954351561,28.99930763244629,0.005925655364990234
4.267875678846512,-1.68099701420103,96.55913470777679,1,4.706768035888672,1.3944693803787231,81.87829286430771,1.3243961334228516,-0.12476520985364914,0.5135297775268555,26.09739954351561,28.77555274963379,0.009698152542114258
4.259850793850368,-1.6132920564465434,96.3753579731854,1,4.706768035888672,1.3944693803787231,81.54837423682858,1.3199400901794434,-0.15709450840950012,0.5048694014549255,25.12491745600977,26.957801818847656,0.010904073715209961
4.2518697904697085,-1.5452723466617453,96.11897636830395,1,4.706768035888672,1.3944693803787231,81.20376387244475,1.3172680139541626,-0.18145336210727692,0.49625346064567566,24.155522892478913,25.35862922668457,0.005459308624267578
4.249384566733018,-1.5222316926163,96.11758730292884,1,4.706768035888672,1.3944693803787231,81.08772578863541,1.317470908164978,-0.20726625621318817,0.4881610870361328,23.855224403832032,24.73630714416504,0.0057485103607177734
4.2444091384615215,-1.4761105196933673,96.0848637132272,1,4.706768035888672,1.3944693803787231,80.85006252627565,1.3192286491394043,-0.23002757132053375,0.4801650941371918,23.256055265287376,23.762451171875,0.006756782531738281
4.23897650319631,-1.4308909971369645,95.74713216276527,1,4.706768035888672,1.3944693803787231,80.5988891497376,1.3195679187774658,-0.24686652421951294,0.47248953580856323,22.600735527602303,22.76006317138672,0.00718235969543457
4.2335146834780915,-1.3867296411717784,95.23352404468478,1,4.706768035888672,1.3944693803787231,80.34295513134805,1.3202968835830688,-0.25811076164245605,0.4650220572948456,21.9238676977213,21.7972412109375,0.006924867630004883
4.2286320248717955,-1.342786449942029,94.77150678775173,1,4.706768035888672,1.3944693803787231,80.09170662272913,1.3187206983566284,-0.2683335244655609,0.45770156383514404,21.272278748752488,20.92073631286621,0.007212400436401367
4.2238391143517475,-1.2984428910210875,94.19090857113363,1,4.706768035888672,1.3944693803787231,79.83302686829323,1.3163312673568726,-0.27563369274139404,0.44928860664367676,20.59638727658763,20.056640625,0.012386322021484375
4.219167204048084,-1.2535740389139083,93.4666188854133,1,7.903751373291016,1.8345439434051514,39.966995362302185,1.271493673324585,-0.41501376032829285,0.4512990415096283,83.93795109987197,239.95132446289062,0.011362552642822266
4.215209091553333,-1.2083123076373432,92.83154229411963,1,7.903751373291016,1.8345439434051514,39.520864481189875,1.3046586513519287,-0.468387246131897,0.4523855447769165,83.13273628229832,206.7842254638672,0.008166074752807617
4.2120910299432595,-1.1628373935011298,92.36577453543295,1,7.903751373291016,1.8345439434051514,39.07428963778152,1.2992433309555054,-0.5491453409194946,0.45532193779945374,82.4848704097196,182.70379638671875,0.008455991744995117
4.207024108936286,-1.0963393798059828,91.04113324340342,1,7.903751373291016,1.8345439434051514,38.40850328805618,1.3200925588607788,-0.6410235166549683,0.4560062885284424,80.95515184849145,161.53024291992188,0.008519172668457031
4.207024108936286,-1.0963393798059828,91.04113324340342,1,7.903751373291016,1.8345439434051514,38.40850328805618,1.3244946002960205,-0.694395899772644,0.4724663197994232,80.95515184849145,152.41189575195312,0.0067212581634521484
4.2039695936839605,-1.0532159698188004,89.85721296823064,1,7.903751373291016,1.8345439434051514,37.97280893599565,1.3495453596115112,-0.7769730091094971,0.47585538029670715,79.66968039701712,141.44166564941406,0.009809732437133789
4.2026710948377035,-1.0315248234496688,89.20651459878925,1,7.903751373291016,1.8345439434051514,37.75373744855666,1.3414419889450073,-0.8632066249847412,0.49034562706947327,78.97408108831176,134.1295623779297,0.006134033203125
4.199455901593084,-0.9648745596184084,86.78838424010443,1,7.903751373291016,1.8345439434051514,37.079153815180355,1.3574228286743164,-0.9365013241767883,0.5014472603797913,76.47773092682233,121.97157287597656,0.007899999618530273
4.1976681303943275,-0.8955601613348247,83.4941703508504,1,7.903751373291016,1.8345439434051514,36.37739627419115,1.364915132522583,-0.9334339499473572,0.5185458064079285,73.25873598740631,111.47232818603516,0.01405954360961914
4.197685106338724,-0.8723284324717328,82.25000437148653,1,7.903751373291016,1.8345439434051514,36.14400529515723,1.3530632257461548,-0.9582683444023132,0.5219510197639465,72.08154766829043,108.4239273071289,0.007128238677978516
4.198320892918007,-0.8258807741555703,79.69292221244626,1,7.903751373291016,1.8345439434051514,35.677588752209985,1.3554373979568481,-0.9542538523674011,0.5272426009178162,69.72469971173632,102.73894500732422,0.0061604976654052734
4.200762949373678,-0.7797054659432558,77.08145627626801,1,7.903751373291016,1.8345439434051514,35.22146871943654,1.3705159425735474,-0.9530081152915955,0.5406429171562195,67.37911252933345,97.05067443847656,0.015632152557373047
4.20627700116566,-0.7338749376882657,74.48380275044245,1,7.903751373291016,1.8345439434051514,34.78544651829584,1.3579031229019165,-0.9388155341148376,0.5412245988845825,65.07217208663589,93.23900604248047,0.006330966949462891
4.214221951551693,-0.6876203854472749,71.9714530511268,1,7.903751373291016,1.8345439434051514,34.356534544081136,1.3562911748886108,-0.9308527708053589,0.5501773357391357,62.864782625005724,88.2340316772461,0.006662845611572266
4.22409615090125,-0.642148167980075,69.4862776368265,0,4.0,4.0,92.7637643552956,1.324693202972412,-0.8044065237045288,0.5414597988128662,58.95102651155671,355.251953125,0.007854461669921875
4.235752190911364,-0.5974166079869282,66.97856312445572,1,7.903751373291016,1.8345439434051514,33.54521393861576,1.340915560722351,-0.8169726729393005,0.5469126105308533,58.636563862611546,83.15833282470703,0.006012916564941406
4.248939007373958,-0.5543499399364226,64.49163075325731,1,7.903751373291016,1.8345439434051514,33.16982332673727,1.3517482280731201,-0.8370336890220642,0.553509533405304,56.62656749300737,78.39450073242188,0.009815216064453125
4.272839939144043,-0.4907024291773397,61.03579521230525,0,4.0,4.0,93.476824513456,1.3610199689865112,-0.7055026888847351,0.5380573868751526,60.21969228948138,377.8415832519531,0.01029062271118164
4.272839939144043,-0.4907024291773397,61.03579521230525,1,7.903751373291016,1.8345439434051514,32.635617156277654,1.3661434650421143,-0.7599490880966187,0.5385698080062866,53.846580546153874,76.48263549804688,0.005503416061401367
4.312040209402833,-0.407168168697365,56.807021316423025,1,7.903751373291016,1.8345439434051514,31.969724938620182,1.3522017002105713,-0.7142357230186462,0.5439534783363342,50.45163069974373,69.42371368408203,0.006557464599609375
4.334173757446697,-0.36639368515692305,54.79492033603619,1,7.903751373291016,1.8345439434051514,31.657240368997513,1.3702807426452637,-0.7044912576675415,0.5460308790206909,48.85735548918659,66.15648651123047,0.008754491806030273
4.334173757446697,-0.36639368515692305,54.79492033603619,1,7.903751373291016,1.8345439434051514,31.657240368997513,1.3710209131240845,-0.6868771314620972,0.5499735474586487,48.85735548918659,66.39024353027344,0.006961822509765625
4.357304390639015,-0.32702575039954823,52.779304560697724,1,7.903751373291016,1.8345439434051514,31.362428913852256,1.372981309890747,-0.6396157145500183,0.5475360751152039,47.315855315286385,63.29011917114258,0.006132841110229492
4.382218449417461,-0.2881687861651849,50.830719844964044,1,7.903751373291016,1.8345439434051514,31.080768987953853,1.3614975214004517,-0.6017634272575378,0.5463852882385254,45.83233589547634,61.19215774536133,0.009405374526977539
4.408930433654155,-0.25002507917057565,49.02286020033105,1,7.903751373291016,1.8345439434051514,30.814968761308222,1.355176329612732,-0.5776175856590271,0.5454477667808533,44.42767334383526,59.14308547973633,0.006174325942993164
4.437133973638407,-0.21281891803223668,47.36994648052153,1,8.775895118713379,1.8606973886489868,25.543375825926315,1.3602327108383179,-0.5503218770027161,0.5540656447410583,62.16438009998246,103.9964370727539,0.006028413772583008
4.481211336683127,-0.15914112133090338,45.048707391464916,0,4.0,4.0,96.59975925234562,1.354762315750122,-0.4994310438632965,0.531740128993988,68.11077188494961,427.91900634765625,0.0072095394134521484
4.511457780586528,-0.12458384715289905,43.46679702349015,1,8.775895118713379,1.8606973886489868,24.964027227694785,1.4105939865112305,-0.48603856563568115,0.5452224016189575,58.44551445599623,101.74604797363281,0.00602269172668457
4.542870424699585,-0.0911795294760513,42.05983155540227,1,8.775895118713379,1.8606973886489868,24.754753646620177,1.407188057899475,-0.509030282497406,0.549170732498169,57.05747817038786,95.00181579589844,0.006129741668701172
4.576620499240878,-0.05773864600709967,40.84985424885836,1,8.775895118713379,1.8606973886489868,24.55326135855751,1.4138126373291016,-0.47803351283073425,0.5430487394332886,55.71275951407348,89.5422592163086,0.006322145462036133
4.611259272019164,-0.024498581419850243,39.52709964347803,1,8.775895118713379,1.8606973886489868,24.354724834858164,1.403265118598938,-0.46922576427459717,0.546585738658905,54.349085602494036,87.33274841308594,0.005980968475341797
4.646818660044133,0.007888833291409448,38.27353132579223,1,8.775895118713379,1.8606973886489868,24.166836576074868,1.3866673707962036,-0.4740653932094574,0.546151340007782,53.023985226704184,82.88631439208984,0.012980222702026367
4.682841965190792,0.039286494261085304,37.031560033260135,1,8.775895118713379,1.8606973886489868,23.98908944066175,1.3696377277374268,-0.45976075530052185,0.5448506474494934,51.73107229155099,80.81481170654297,0.012741565704345703
4.682841965190792,0.039286494261085304,37.031560033260135,1,8.775895118713379,1.8606973886489868,23.98908944066175,1.3660386800765991,-0.43086352944374084,0.5438232421875,51.73107229155099,81.33112335205078,0.008427619934082031
4.737291559495263,0.08455365244329616,35.11730091480773,1,8.775895118713379,1.8606973886489868,23.739487007632803,1.3526333570480347,-0.40662965178489685,0.5481621623039246,49.84553743801223,77.32899475097656,0.008147478103637695
4.792609137174984,0.12692344225125807,33.412716361627965,1,8.775895118713379,1.8606973886489868,23.521672275001098,1.3603543043136597,-0.3761879503726959,0.5508609414100647,48.07539509463382,72.83246612548828,0.00634002685546875
4.811214150718381,0.14049694802051002,32.88001226118935,0,4.0,4.0,101.86999476094205,1.3922775983810425,-0.26998624205589294,0.5424743294715881,82.38045427057791,518.6854858398438,0.006118297576904297
4.849096393354161,0.16722119696700818,31.88112823218433,1,8.775895118713379,1.8606973886489868,23.328664789434875,1.3480885028839111,-0.28079718351364136,0.5520962476730347,46.38745846563303,71.575439453125,0.0061452388763427734
4.888459391355436,0.19335853336307385,31.128466446816734,0,4.0,4.0,103.13749163077357,1.3856271505355835,-0.24309727549552917,0.5377545952796936,85.58567689965628,500.4369201660156,0.006749153137207031
4.927497883890128,0.21863075581388328,30.368088550367943,1,8.775895118713379,1.8606973886489868,23.107382028252097,1.3667433261871338,-0.22852778434753418,0.5366072058677673,44.24812360655233,70.44939422607422,0.008133888244628906
4.967048943441822,0.24305843712094666,29.78146167175367,1,8.775895118713379,1.8606973886489868,23.011211257191025,1.3557814359664917,-0.2588541805744171,0.5409923791885376,43.22903838890222,64.91963195800781,0.006114006042480469
5.027644516488484,0.2790700052146127,29.060952361790875,1,8.775895118713379,1.8606973886489868,22.878002077808265,1.349621295928955,-0.2429218739271164,0.5461625456809998,41.72667482350628,59.65790939331055,0.018450498580932617
5.067638212022048,0.30257384365075773,28.46805709480197,1,8.775895118713379,1.8606973886489868,22.791016203633568,1.3465871810913086,-0.2282424122095108,0.5473283529281616,40.74181922430829,57.0703239440918,0.007839441299438477
5.08752530387823,0.3141264927496891,28.143535621674808,1,8.775895118713379,1.8606973886489868,22.74879880437372,1.338425874710083,-0.21995039284229279,0.5515176057815552,40.255843684239736,55.572330474853516,0.007455110549926758
5.147418003098373,0.34796623594540566,27.210070047106797,0,4.0,4.0,107.44199041670252,1.3349754810333252,-0.06999881565570831,0.5407950282096863,95.46093837835855,592.5439453125,0.008848905563354492
5.147418003098373,0.34796623594540566,27.210070047106797,1,8.775895118713379,1.8606973886489868,22.63151079594626,1.32758367061615,-0.11749735474586487,0.5465748310089111,38.82707701810309,54.90143966674805,0.008169412612915039
5.227857544833515,0.3902661219658306,26.53176284396053,1,8.775895118713379,1.8606973886489868,22.510833306143184,1.3204456567764282,-0.14215390384197235,0.5490996241569519,37.024597324277394,49.02177810668945,0.011937379837036133
5.268336496237328,0.41086234378615055,26.302470368088613,1,8.775895118713379,1.8606973886489868,22.457554415522498,1.3238129615783691,-0.1426876187324524,0.5520025491714478,36.14757110864422,46.30885696411133,0.013818502426147461
5.268336496237328,0.41086234378615055,26.302470368088613,0,4.0,4.0,109.4624892271208,1.3494385480880737,-0.04237871244549751,0.5481609106063843,99.42473037513912,607.8662109375,0.008966207504272461
5.3095023041276335,0.4313316205939562,26.221875829406805,1,8.775895118713379,1.8606973886489868,22.408783449754022,1.3599324226379395,-0.11913319677114487,0.5473531484603882,35.28028524449273,46.91278839111328,0.009630441665649414
5.391744424347895,0.4721951498707089,25.88695303823318,1,8.775895118713379,1.8606973886489868,22.308128659502835,1.3485602140426636,-0.12287002801895142,0.5479480028152466,33.56808202372416,42.12318420410156,0.006638288497924805
5.391744424347895,0.4721951498707089,25.88695303823318,1,8.775895118713379,1.8606973886489868,22.308128659502835,1.3452922105789185,-0.12750591337680817,0.5471513867378235,33.56808202372416,41.76984786987305,0.0075070858001708984
5.432919265120743,0.49280671533303694,25.573480378438934,1,8.775895118713379,1.8606973886489868,22.253569108412773,1.349459171295166,-0.12300005555152893,0.5471860766410828,32.71725419701191,40.15910339355469,0.006630659103393555
5.473826700788347,0.5129847061159781,25.291412049550445,1,9.012125968933105,3.677797555923462,41.81086981554424,1.3935490846633911,-0.015216805972158909,0.5483195185661316,58.83283935187304,119.40149688720703,0.006438732147216797
5.514839808728554,0.532846342033919,25.05005414485935,1,9.012125968933105,3.677797555923462,41.963613335953234,1.3615903854370117,0.030585693195462227,0.5586836338043213,57.918564869276736,105.99219512939453,0.0061969757080078125
5.557124167636368,0.5528700754748977,24.898831290414716,0,4.0,4.0,114.30946130698442,1.374678611755371,0.07455991953611374,0.5557034015655518,108.82408354901784,540.2272338867188,0.006386995315551758
5.620365666096124,0.5822143818566275,24.94261119904278,0,4.0,4.0,295.3655411372119,1.291869044303894,0.13130399584770203,0.5640074610710144,704.0541158268047,3456.23095703125,0.008996009826660156
5.662471169094594,0.6016931934533365,25.028013608524017,0,4.0,4.0,296.06814529150654,1.3187627792358398,0.20155061781406403,0.5585687756538391,707.1217767695432,3265.66015625,0.007606029510498047
5.703441597142963,0.6208605791728292,25.07774516993088,0,4.0,4.0,296.75290841513595,1.3825281858444214,0.26976722478866577,0.548166036605835,710.2912818581963,3010.04638671875,0.008342981338500977
5.7451796592797315,0.6409103381517558,25.242981587116486,1,9.012125968933105,3.677797555923462,42.909912139796404,1.357759952545166,0.2141057699918747,0.540683388710022,52.59137505762974,128.96017456054688,0.009136199951171875
5.787905979483888,0.6613981186209011,25.69008320099505,1,9.012125968933105,3.677797555923462,43.09268117179678,1.3544445037841797,0.14877599477767944,0.5384498834609985,51.503255634623976,101.91603088378906,0.013639211654663086
5.8298057407229535,0.6807017746703828,26.20314147617547,1,9.012125968933105,3.677797555923462,43.283106845856736,1.359969973564148,0.1485762745141983,0.5335205793380737,50.44030037914872,85.34144592285156,0.008644342422485352
5.871191541712763,0.7004164870555721,26.53052120984181,1,9.012125968933105,3.677797555923462,43.468747972403094,1.3489158153533936,0.1696358174085617,0.5378169417381287,49.44754211663219,78.94164276123047,0.007779836654663086
5.871191541712763,0.7004164870555721,26.53052120984181,1,9.012125968933105,3.677797555923462,43.468747972403094,1.3278907537460327,0.18199948966503143,0.5438695549964905,49.44754211663219,77.31370544433594,0.011644840240478516
5.912491120006455,0.7204263792206254,26.830311582394238,1,9.012125968933105,3.677797555923462,43.6545154574491,1.31968355178833,0.21399259567260742,0.551990807056427,48.47114505944343,72.906005859375,0.0077362060546875
5.953793225612576,0.7404278392044781,27.257907373984747,0,4.0,4.0,300.9385456447268,1.3291871547698975,0.27301159501075745,0.5336295962333679,720.5906159729878,3700.48388671875,0.012410402297973633
5.9948100718865165,0.7609018004624181,27.580685529995474,1,9.012125968933105,3.677797555923462,44.03052078635289,1.321990728378296,0.2940363883972168,0.5447731614112854,46.504047705980646,68.99658203125,0.007672548294067383
6.0571715533267705,0.7931410628594882,27.84464052740864,1,9.012125968933105,3.677797555923462,44.31029899513495,1.3243976831436157,0.29041948914527893,0.5553651452064514,45.110113838096446,63.12590408325195,0.007854700088500977
6.118499575056636,0.8241693470590944,28.524342608187453,0,4.0,4.0,303.706041085917,1.3382762670516968,0.309108167886734,0.5628995299339294,728.4491754117182,3681.1806640625,0.007494211196899414
6.138373538061919,0.8342285198422181,28.83709723742334,0,4.0,4.0,304.037720108695,1.44387948513031,0.4997745454311371,0.559599757194519,728.5963832476033,3386.044189453125,0.0072269439697265625
6.178148660045888,0.8548288881453499,29.4434797179284,0,4.0,4.0,304.70405004034006,1.498410701751709,0.6109700202941895,0.5566085577011108,729.0021491668666,3175.2021484375,0.020720481872558594
6.218854989540398,0.876753672015722,29.976419565421395,0,4.0,4.0,305.3912151073371,1.5590344667434692,0.7470890283584595,0.5387917757034302,729.8821463347476,2954.209228515625,0.006138801574707031
6.260744249807065,0.8996848889592347,30.825489559528915,1,9.012125968933105,3.677797555923462,45.27697908346144,1.4593485593795776,0.6271457076072693,0.52644282579422,40.128568159036455,129.82669067382812,0.006825685501098633
6.304491948778911,0.9244674657058745,31.946321159738943,1,9.012125968933105,3.677797555923462,45.47942589046062,1.3929089307785034,0.6022042036056519,0.5336049199104309,38.95394545468829,92.01134490966797,0.007078409194946289
6.3704207608491945,0.9621485886696531,33.8631750190634,1,9.012125968933105,3.677797555923462,45.790762988302724,1.3464480638504028,0.5264042615890503,0.5286211371421814,37.18350273525303,65.83470916748047,0.00689387321472168
6.3704207608491945,0.9621485886696531,33.8631750190634,1,9.012125968933105,3.677797555923462,45.790762988302724,1.3268784284591675,0.42949584126472473,0.5362374782562256,37.18350273525303,54.25868225097656,0.0062410831451416016
6.4494518201115465,1.0105795784108313,36.49432205646142,1,9.012125968933105,3.677797555923462,46.14517125905093,1.335763931274414,0.37025490403175354,0.5370677709579468,35.05452818514609,48.17938995361328,0.005341053009033203
6.4494518201115465,1.0105795784108313,36.49432205646142,1,9.012125968933105,3.677797555923462,46.14517125905093,1.331273078918457,0.3310578465461731,0.5414419174194336,35.05452818514609,46.5402946472168,0.007088899612426758
6.4871046371618455,1.0360302617933588,37.52771254853446,1,9.012125968933105,3.677797555923462,46.29440406222654,1.3289377689361572,0.30161523818969727,0.5437241196632385,34.0890079637765,44.19040298461914,0.007992029190063477
6.524291124071978,1.0623260697493246,38.4750504636585,1,9.012125968933105,3.677797555923462,46.432701732540956,1.329262137413025,0.27587005496025085,0.5439209342002869,33.153723033514034,42.168087005615234,0.008517980575561523
6.560696722465471,1.0892645402053458,39.30275765641385,1,9.012125968933105,3.677797555923462,46.55825085476955,1.3293311595916748,0.2540067732334137,0.5447220802307129,32.2560930752328,40.404541015625,0.007376670837402344
6.59657125780132,1.1167300664823196,40.07772614002774,1,9.012125968933105,3.677797555923462,46.674808032955816,1.329679012298584,0.2353011965751648,0.5433112382888794,31.3826502349795,38.95612716674805,0.007183074951171875
6.631973903907968,1.1448411895745216,40.767015147655606,1,9.012125968933105,3.677797555923462,46.78140338023762,1.3310004472732544,0.21285393834114075,0.5420033931732178,30.533046067677915,36.84891891479492,0.007297039031982422
6.684399785556113,1.1880242293624927,41.69268816766281,1,9.012125968933105,3.677797555923462,46.92654148500581,1.3332470655441284,0.19784194231033325,0.5400221347808838,29.293534570967722,35.15473175048828,0.009527206420898438
6.718978920586824,1.2174528195408334,42.24175774289483,1,9.012125968933105,3.677797555923462,47.014469925285965,1.338586688041687,0.1837397664785385,0.5379713177680969,28.487713428048895,33.712650299072266,0.007548809051513672
6.736195115494949,1.23231102488522,42.51324666303143,1,9.012125968933105,3.677797555923462,47.056724890586246,1.337860107421875,0.1672942191362381,0.534920871257782,28.089312356270447,32.66757583618164,0.007662773132324219
6.787460384886749,1.2775646287223694,43.263921442141616,1,9.012125968933105,3.677797555923462,47.17398216316244,1.3357125520706177,0.15530461072921753,0.5303367376327515,26.915352650769822,31.03160858154297,0.008201360702514648
6.82104414116511,1.3081221045539024,43.67488604262243,1,9.012125968933105,3.677797555923462,47.24248554544309,1.3340849876403809,0.1455078274011612,0.5256871581077576,26.156816281095903,29.904075622558594,0.0072307586669921875
6.837769439218177,1.3235175415561309,43.87380328677333,1,9.012125968933105,3.677797555923462,47.27517483081077,1.33321213722229,0.13724805414676666,0.5215129256248474,25.781878329707258,29.323232650756836,0.008378267288208008
6.887589870621312,1.3702661982837114,44.39062680754191,1,9.012125968933105,3.677797555923462,47.36433612023611,1.328406572341919,0.12551827728748322,0.5167890191078186,24.676697970453365,27.654035568237305,0.008283853530883789
6.887589870621312,1.3702661982837114,44.39062680754191,1,9.012125968933105,3.677797555923462,47.36433612023611,1.3286925554275513,0.11971864849328995,0.5121791958808899,24.676697970453365,27.68602180480957,0.013508796691894531
6.9530401493873075,1.4329561731230411,45.06849928618993,1,9.012125968933105,3.677797555923462,47.47132761848978,1.324521541595459,0.10840063542127609,0.5059869289398193,23.25063014324956,25.5750732421875,0.00792551040649414
6.985437601276526,1.4645456857064953,45.38874807620796,1,9.012125968933105,3.677797555923462,47.519473621949196,1.3235927820205688,0.09983805567026138,0.4999162554740906,22.556362765071857,24.614591598510742,0.007711172103881836
6.985437601276526,1.4645456857064953,45.38874807620796,1,9.012125968933105,3.677797555923462,47.519473621949196,1.3228976726531982,0.0957416296005249,0.49439510703086853,22.556362765071857,24.6534366607666,0.015190601348876953
7.049143902297623,1.5280724234850194,45.89549034594225,1,9.012125968933105,3.677797555923462,47.599806891872305,1.320628046989441,0.08764517307281494,0.4883868396282196,21.213086467293156,22.748119354248047,0.012078046798706055
7.049143902297623,1.5280724234850194,45.89549034594225,1,9.012125968933105,3.677797555923462,47.599806891872305,1.3188687562942505,0.07936571538448334,0.48304206132888794,21.213086467293156,22.789649963378906,0.01352691650390625
7.080835432679715,1.5603245943129225,46.07537062224827,1,9.012125968933105,3.677797555923462,47.632892328211845,1.3164703845977783,0.07621686160564423,0.4769398272037506,20.55610609955444,21.875423431396484,0.008221864700317383
7.128048015829416,1.6088148553983341,46.309003929867416,1,9.012125968933105,3.677797555923462,47.67806378428772,1.313893437385559,0.07319808006286621,0.470805823802948,19.59322643141829,20.579133987426758,0.008520841598510742
7.159270369747019,1.6409698779973028,46.50384878051727,1,9.012125968933105,3.677797555923462,47.707925371339016,1.3112883567810059,0.06755128502845764,0.4642810821533203,18.967601186549015,19.771869659423828,0.0086517333984375
7.17480788469395,1.657057558780934,46.59825500410549,1,9.012125968933105,3.677797555923462,47.7219375044213,1.3082683086395264,0.06339860707521439,0.45804888010025024,18.65935856532837,19.39221954345703,0.008171558380126953
7.205772005374484,1.6892694782541045,46.78223757044721,1,9.012125968933105,3.677797555923462,47.74838741198217,1.3037158250808716,0.059272125363349915,0.45189958810806274,18.05142670629892,18.62788963317871,0.00929713249206543
7.251676525105274,1.7376000630256279,46.995508596595414,1,9.012125968933105,3.677797555923462,47.78078982940472,1.3006396293640137,0.05636686831712723,0.4448409974575043,17.16450681109217,17.516216278076172,0.008758544921875
7.282094156650264,1.7699261219066622,47.11650277092042,1,9.012125968933105,3.677797555923462,47.798688340124734,1.2966554164886475,0.05280868336558342,0.43788084387779236,16.586711560227343,16.810871124267578,0.008751392364501953
7.29729868239894,1.7862818645603076,47.124213130074,1,9.012125968933105,3.677797555923462,47.80489356698569,1.2933073043823242,0.04990226775407791,0.43112221360206604,16.300394697102075,16.47099494934082,0.008542060852050781
7.342633365815248,1.8348643072398154,47.243524761685244,1,9.012125968933105,3.677797555923462,47.82692092705898,1.287056803703308,0.04527278244495392,0.4237338602542877,15.462131583509343,15.453343391418457,0.008345603942871094
7.372664042651384,1.867016329061932,47.3623302857804,1,9.012125968933105,3.677797555923462,47.84264402252835,1.2837445735931396,0.04197540506720543,0.41694724559783936,14.919018417115623,14.823115348815918,0.008537530899047852
7.402474412777405,1.8990753531515308,47.4703544342259,1,7.662945747375488,6.567550182342529,86.80656804860621,1.369075894355774,0.12044133245944977,0.4367079436779022,68.79663691257953,220.04197692871094,0.011772632598876953
7.432147299921816,1.9311280551961136,47.569471525770375,1,7.662945747375488,6.567550182342529,87.15020169593873,1.3296486139297485,0.20094376802444458,0.4123520255088806,68.19091720105263,195.75637817382812,0.009280681610107422
7.462598024747524,1.9642054607502535,47.513594842038465,1,7.662945747375488,6.567550182342529,87.50793285371815,1.3349456787109375,0.3141288459300995,0.4055377244949341,67.69480165550478,173.18687438964844,0.01587080955505371
7.493546527590332,1.9977760568712715,47.70084420337552,1,7.662945747375488,6.567550182342529,87.87704310665481,1.3231370449066162,0.4181889593601227,0.38836365938186646,67.02956481123643,159.23487854003906,0.009564638137817383
7.525207324061736,2.032237435394826,48.07348065045582,1,7.662945747375488,6.567550182342529,88.2604489455243,1.2846108675003052,0.5633264183998108,0.3929886817932129,66.22872869021624,146.88621520996094,0.007943868637084961
